date,ret,lambda,forecast_prof,forecast_inv,forecast_lowvol,w_prof,w_inv,w_lowvol,R_prof,R_inv,R_lowvol,RF
2016-03-31,-0.006776890559712655,100.0,0.028213464913942762,0.001951013811550193,-0.01618715060736252,0.3335626971984555,0.3332886784719943,0.3331486243295502,-0.035379322403399124,0.01724059965374937,-0.0021664955990632617,0.0002
2016-04-30,-0.04228692586037029,100.0,0.04077542150824242,0.012481504328992848,-0.012781630116630676,0.3335999454587574,0.3333057681543966,0.33309428638684613,-0.09615120411487413,0.0455771322726648,-0.07626072116039945,0.0001
2016-05-31,0.016070628094681797,100.0,0.017375677762760618,0.034633750076715444,-0.02129565187023728,0.33339849959050816,0.3335600473801468,0.3330414530293451,0.009384640594016485,0.04298525360493589,-0.004192752028218176,0.0001
2016-06-30,-0.0019327866388319042,100.0,0.014065488199244452,0.050226570326795714,-0.025661680625384424,0.3333390739756785,0.3336895792480882,0.3329713467762333,0.0014926791628463339,-0.01948787205060972,0.012230916971445939,0.0002
2016-07-31,-0.016035302418087236,100.0,-0.017113679174214802,0.019073051014508,-0.023431371935839718,0.33322763164321545,0.333578688607973,0.3331936797488115,0.05583302911817833,-0.032688076416222366,-0.07123894076399716,0.0002
2016-08-31,-0.007593850167119499,100.0,-0.017728263547738002,0.0017008751950483396,-0.03280021924984426,0.33331277438388773,0.3334962769642287,0.3331909486518836,-0.05829978735151799,0.05826707296068853,-0.022790649721162903,0.0002
2016-09-30,-0.0229625420747572,100.0,-0.03493182418403927,-0.003994673849963784,-0.027623306249522986,0.33319975354033615,0.33349854117625666,0.33330170528340725,-0.03896652458584325,0.02079334628631227,-0.05074518393089859,0.0002
2016-10-31,-0.003912889874168382,0.1,-0.05328059895636103,0.0016027350495440486,-0.01802082180309185,-0.2835647348278042,0.47264030029813053,0.24379496487406527,-0.005683577651871649,-0.039303651811326286,0.053536535251111225,0.0002
2016-11-30,-0.001060358131959236,0.1,-0.052105060667002406,0.00848159569031965,-0.012776914263979349,-0.23070547684862266,0.4889946384541937,0.2802998846971837,-0.1031127708684139,0.005614432235152678,-0.09844622802861518,0.0001
2016-12-31,0.013350120668225222,0.1,-0.07035674385545589,0.005338479500567539,-0.021616848095567118,-0.423760309980607,0.4208253774761222,0.15541431254327082,-0.01503563482456834,0.006230366371555881,0.028032933664802487,0.0003
2017-01-31,-0.05692403035719726,0.1,-0.02369636077778261,0.027530144183806053,-0.024225194760065825,0.12613285281701625,0.7423933914444253,0.13147375573855852,0.0630651299544937,-0.08461855498288384,-0.015656045476154557,0.0004
2017-02-28,-0.027580967606943157,0.1,-0.019388835466812533,0.02299575139150064,-0.006333956253615266,0.1428956719473022,0.5546315696482988,0.302472758404399,0.03622834926847836,-0.0744395018488575,0.02819644281374504,0.0004
2017-03-31,0.002588976494270259,0.1,0.0067933804125352645,0.019648349043191463,-0.018243281347815735,0.3750380228107581,0.4739191811643789,0.151042796024863,0.034168266548842884,-0.027456672573516694,0.018450539991341358,0.0003
2017-04-30,-0.0071706923090564005,0.1,-0.002595148465969182,0.007190191010737222,-0.018801998075883376,0.3607752156536695,0.4562997191105527,0.18292506523577778,0.05818510490092306,-0.06520945171853447,0.008706398015763193,0.0005
2017-05-31,0.0018746769225682323,0.1,0.002134745224940608,0.007261035870910287,-0.013074163262466607,0.3682130419791342,0.4062906249719067,0.22549633304895914,0.033518167136097045,-0.05197352078134702,0.04722562329983712,0.0006
2017-06-30,0.016377630638017202,0.1,0.011024674383034873,0.00909419074799641,-0.014066594666845563,0.41929310756990046,0.3867202162690525,0.19398667616104695,-0.007456399967648498,0.07239291684934186,-0.04377494824200479,0.0006
2017-07-31,-0.0436108899233719,0.1,-0.017772497292673287,0.004986970590084348,-0.01106718942496376,0.20269817787227543,0.48192714363418276,0.3153746784935419,0.02522949603463269,-0.10682043236021092,0.008735016596944504,0.0007000000000000001
2017-08-31,-0.0233826010573579,0.1,-0.004878514302944566,0.014508283499849704,-0.01248789103713066,0.29374120271050624,0.47426414738233164,0.23199464990716212,0.02897097072488245,-0.06184377084525783,-0.011044589140165909,0.0009
2017-09-30,0.052047762394165135,0.1,-0.022565369615602217,0.016729005307105683,-0.0112095257794027,0.1301722559226044,0.5788673935052803,0.2909603505721153,-0.011759181694760668,0.10841169512422844,-0.031542145728205045,0.0009
2017-10-31,-0.002392489983865174,0.1,-0.022953226618368953,0.015688418000847897,-0.009559602484343573,0.12461898435918878,0.5644793301037621,0.3109016855370492,0.08621957342298335,-0.05287771544639053,0.053751049010908554,0.0009
2017-11-30,-0.00332276962684754,0.1,0.007441615623546567,0.005876663452269884,-0.002402974630145053,0.3638104500202289,0.3401089042836305,0.2960806456961406,-0.012420963779868887,-0.0015727505100339035,0.005846424862390922,0.0008
2017-12-31,-0.015692843310424885,0.1,0.03221117938234686,0.043170562276157565,0.0035914174128432418,0.3665935344583147,0.41245222269940857,0.2209542428422767,-0.045353446590684764,0.009142016010465921,-0.012840703178417269,0.0009
2018-01-31,-0.008657448093917405,0.1,0.025753565453961715,0.0432509553278371,0.003737348392942215,0.34228460655981974,0.42750036896326493,0.23021502447691547,0.0069721573619511215,-0.023890771225376903,-0.0036079170838118,0.0011
2018-02-28,-0.016940993980847634,0.1,0.004004097227085791,0.04438566985001889,0.003463518765730103,0.24599486373812907,0.49224236062420385,0.261762775637667,0.03958691487722853,-0.049944873254509796,-0.008000333106593427,0.0011
2018-03-31,0.06247417854205188,0.1,-0.03698584284044716,0.046565626065714995,-0.002283167381901702,-0.030945922149618114,0.6699455616339288,0.299108516216453,-0.06857048157148585,0.09255757922396117,-0.005537581009214896,0.0012
2018-04-30,-0.05981615200270265,0.1,-0.033120035734758815,0.02653216095829726,0.006232581701208018,0.000947944683187607,0.571442435822185,0.4276096194946274,0.06563565160967666,-0.09754634946535193,-0.009672952237415147,0.0014000000000000002
2018-05-31,-0.06276361995154654,0.1,-0.06355647930618805,-0.000893326635047707,0.008648442962065857,-0.2843718404652658,0.28982664944215636,0.42580151009257783,0.08280189863049776,-0.04568367271034693,-0.06100670202525521,0.0014000000000000002
2018-06-30,-0.004196624433491944,0.1,-0.02051581403064636,0.010208396865313829,0.00973897915938362,0.12436628774381743,0.4162400645022313,0.45939364775395136,0.0005105716780203287,0.0008022561701764991,-0.01000025472750244,0.0014000000000000002
2018-07-31,0.0195792152637781,0.1,-0.025537688039252347,-0.007991123930742338,0.0060162344392975,0.10031149872430124,0.3310099474234643,0.5686785538522345,-0.14464191610447494,0.03184595673709289,0.041406756104778446,0.0016
2018-08-31,0.017557724240970112,0.1,0.002749143610711916,0.024642888136268908,0.009425779418157027,0.2606692999279443,0.40642107236277325,0.3329096277092825,0.03762422970124699,0.0499657984110463,-0.037718677088627715,0.0016
2018-09-30,-0.00429524782559596,0.1,0.02555774238983408,0.051759799462053155,0.007957904307454258,0.3180560174578706,0.44294417190202345,0.238999810640106,-0.0601168921810593,0.018406852441353302,0.027916689363177087,0.0015
2018-10-31,0.02511274873547547,0.1,0.01766212364270661,0.04659456466041808,0.007526693216108103,0.29665793667795937,0.44829892116004705,0.25504314216199364,0.007040581071509011,-0.0023629310325348207,0.09442874531067301,0.0019
2018-11-30,0.023551656333460014,100.0,-0.02012526930521482,0.004650664386003232,-0.007146047771500078,0.3332021229269006,0.33344086214214197,0.3333570149309573,-0.026112300860095684,0.03994036429718539,0.056799707403627636,0.0018
2018-12-31,0.002272914853808088,100.0,0.0020278472504811768,0.01357439538009703,-0.005893245609040662,0.33331601173067293,0.3334223461482799,0.3332616421210472,0.042362483847026317,-0.07802750361683779,0.04251594609194549,0.0019
2019-01-31,-0.013262463911975336,100.0,-0.028791420379000905,-0.015802698089295457,-0.007990610318553922,0.3332154122603412,0.33333633277151736,0.3334482549681414,0.09359755643556994,-0.017289858797901014,-0.11602182216872281,0.0021
2019-02-28,-0.012998684415516253,100.0,-0.026281366457897262,-0.0334135327344237,-0.021031367343019237,0.33333446106806464,0.33325404401505,0.3334114949168853,-0.02135602774454269,-0.0037255021360440496,-0.01391207512226713,0.0018
2019-03-31,0.0106444119114099,100.0,-0.033778609873789264,-0.026817525932625343,-0.024677085050587716,0.3332746187813732,0.3333352983409321,0.33339008287769467,0.02739837820752424,-0.019256177592697654,0.02379192414294788,0.0019
2019-04-30,0.038633828563565974,100.0,0.015154857237515099,0.01564771293968824,-0.026117632731020583,0.3334641573803744,0.33346015664126877,0.3330756859783569,0.09754942074159859,0.00667646368785,0.011643775601551987,0.0021
2019-05-31,0.015684980560821116,100.0,0.016341714212543365,-0.0010182743907102658,-0.021068835714614743,0.33351070985035386,0.33332840418693443,0.33316088596271176,-0.022884479600327218,0.013818879695487674,0.05616197839751283,0.0021
2019-06-30,-0.009021018129571672,100.0,0.008305675855164982,-0.001697344981604545,-0.030038585549951882,0.33348938833905656,0.3333806404952054,0.3331299711657381,-0.0067710406654900995,0.0035409249908011087,-0.023844818685032868,0.0018
